building ID,number of story,bay width,story height ratio,number of bay,floor dead load,roof dead load,column beam ratio
2989,19,20,1,5,110,20,1.5
2990,19,20,1,5,110,20,2
2991,19,20,1,5,110,67.5,1
2992,19,20,1,5,110,67.5,1.5
2993,19,20,1,5,110,67.5,2
2994,19,20,1,5,110,115,1
2995,19,20,1,5,110,115,1.5
2996,19,20,1,5,110,115,2
2997,19,20,1.5,1,50,20,1
2998,19,20,1.5,1,50,20,1.5
2999,19,20,1.5,1,50,20,2
3000,19,20,1.5,1,50,67.5,1
3001,19,20,1.5,1,50,67.5,1.5
3002,19,20,1.5,1,50,67.5,2
3003,19,20,1.5,1,50,115,1
3004,19,20,1.5,1,50,115,1.5
3005,19,20,1.5,1,50,115,2
3006,19,20,1.5,1,80,20,1
3007,19,20,1.5,1,80,20,1.5
3008,19,20,1.5,1,80,20,2
3009,19,20,1.5,1,80,67.5,1
3010,19,20,1.5,1,80,67.5,1.5
3011,19,20,1.5,1,80,67.5,2
3012,19,20,1.5,1,80,115,1
3013,19,20,1.5,1,80,115,1.5
3014,19,20,1.5,1,80,115,2
3015,19,20,1.5,1,110,20,1
3016,19,20,1.5,1,110,20,1.5
3017,19,20,1.5,1,110,20,2
3018,19,20,1.5,1,110,67.5,1
3019,19,20,1.5,1,110,67.5,1.5
3020,19,20,1.5,1,110,67.5,2
3021,19,20,1.5,1,110,115,1
3022,19,20,1.5,1,110,115,1.5
3023,19,20,1.5,1,110,115,2
3024,19,20,1.5,3,50,20,1
3025,19,20,1.5,3,50,20,1.5
3026,19,20,1.5,3,50,20,2
3027,19,20,1.5,3,50,67.5,1
3028,19,20,1.5,3,50,67.5,1.5
3029,19,20,1.5,3,50,67.5,2
3030,19,20,1.5,3,50,115,1
3031,19,20,1.5,3,50,115,1.5
3032,19,20,1.5,3,50,115,2
3033,19,20,1.5,3,80,20,1
3034,19,20,1.5,3,80,20,1.5
3035,19,20,1.5,3,80,20,2
3036,19,20,1.5,3,80,67.5,1
3037,19,20,1.5,3,80,67.5,1.5
3038,19,20,1.5,3,80,67.5,2
3039,19,20,1.5,3,80,115,1
3040,19,20,1.5,3,80,115,1.5
3041,19,20,1.5,3,80,115,2
3042,19,20,1.5,3,110,20,1
3043,19,20,1.5,3,110,20,1.5
3044,19,20,1.5,3,110,20,2
3045,19,20,1.5,3,110,67.5,1
3046,19,20,1.5,3,110,67.5,1.5
3047,19,20,1.5,3,110,67.5,2
3048,19,20,1.5,3,110,115,1
3049,19,20,1.5,3,110,115,1.5
3050,19,20,1.5,3,110,115,2
3051,19,20,1.5,5,50,20,1
3052,19,20,1.5,5,50,20,1.5
3053,19,20,1.5,5,50,20,2
3054,19,20,1.5,5,50,67.5,1
3055,19,20,1.5,5,50,67.5,1.5
3056,19,20,1.5,5,50,67.5,2
3057,19,20,1.5,5,50,115,1
3058,19,20,1.5,5,50,115,1.5
3059,19,20,1.5,5,50,115,2
3060,19,20,1.5,5,80,20,1
3061,19,20,1.5,5,80,20,1.5
3062,19,20,1.5,5,80,20,2
3063,19,20,1.5,5,80,67.5,1
3064,19,20,1.5,5,80,67.5,1.5
3065,19,20,1.5,5,80,67.5,2
3066,19,20,1.5,5,80,115,1
3067,19,20,1.5,5,80,115,1.5
3068,19,20,1.5,5,80,115,2
3069,19,20,1.5,5,110,20,1
3070,19,20,1.5,5,110,20,1.5
3071,19,20,1.5,5,110,20,2
3072,19,20,1.5,5,110,67.5,1
3073,19,20,1.5,5,110,67.5,1.5
3074,19,20,1.5,5,110,67.5,2
3075,19,20,1.5,5,110,115,1
3076,19,20,1.5,5,110,115,1.5
3077,19,20,1.5,5,110,115,2
3078,19,20,2,1,50,20,1
3079,19,20,2,1,50,20,1.5
3080,19,20,2,1,50,20,2
3081,19,20,2,1,50,67.5,1
3082,19,20,2,1,50,67.5,1.5
3083,19,20,2,1,50,67.5,2
3084,19,20,2,1,50,115,1
3085,19,20,2,1,50,115,1.5
3086,19,20,2,1,50,115,2
3087,19,20,2,1,80,20,1
3088,19,20,2,1,80,20,1.5
3089,19,20,2,1,80,20,2
3090,19,20,2,1,80,67.5,1
3091,19,20,2,1,80,67.5,1.5
3092,19,20,2,1,80,67.5,2
3093,19,20,2,1,80,115,1
3094,19,20,2,1,80,115,1.5
3095,19,20,2,1,80,115,2
3096,19,20,2,1,110,20,1
3097,19,20,2,1,110,20,1.5
3098,19,20,2,1,110,20,2
3099,19,20,2,1,110,67.5,1
3100,19,20,2,1,110,67.5,1.5
3101,19,20,2,1,110,67.5,2
3102,19,20,2,1,110,115,1
3103,19,20,2,1,110,115,1.5
3104,19,20,2,1,110,115,2
3105,19,20,2,3,50,20,1
3106,19,20,2,3,50,20,1.5
3107,19,20,2,3,50,20,2
3108,19,20,2,3,50,67.5,1
3109,19,20,2,3,50,67.5,1.5
3110,19,20,2,3,50,67.5,2
3111,19,20,2,3,50,115,1
3112,19,20,2,3,50,115,1.5
3113,19,20,2,3,50,115,2
3114,19,20,2,3,80,20,1
3115,19,20,2,3,80,20,1.5
3116,19,20,2,3,80,20,2
3117,19,20,2,3,80,67.5,1
3118,19,20,2,3,80,67.5,1.5
3119,19,20,2,3,80,67.5,2
3120,19,20,2,3,80,115,1
3121,19,20,2,3,80,115,1.5
3122,19,20,2,3,80,115,2
3123,19,20,2,3,110,20,1
3124,19,20,2,3,110,20,1.5
3125,19,20,2,3,110,20,2
3126,19,20,2,3,110,67.5,1
3127,19,20,2,3,110,67.5,1.5
3128,19,20,2,3,110,67.5,2
3129,19,20,2,3,110,115,1
3130,19,20,2,3,110,115,1.5
3131,19,20,2,3,110,115,2
3132,19,20,2,5,50,20,1
3133,19,20,2,5,50,20,1.5
3134,19,20,2,5,50,20,2
3135,19,20,2,5,50,67.5,1
3136,19,20,2,5,50,67.5,1.5
3137,19,20,2,5,50,67.5,2
3138,19,20,2,5,50,115,1
3139,19,20,2,5,50,115,1.5
3140,19,20,2,5,50,115,2
3141,19,20,2,5,80,20,1
3142,19,20,2,5,80,20,1.5
3143,19,20,2,5,80,20,2
3144,19,20,2,5,80,67.5,1
3145,19,20,2,5,80,67.5,1.5
3146,19,20,2,5,80,67.5,2
3147,19,20,2,5,80,115,1
3148,19,20,2,5,80,115,1.5
3149,19,20,2,5,80,115,2
3150,19,20,2,5,110,20,1
3151,19,20,2,5,110,20,1.5
3152,19,20,2,5,110,20,2
3153,19,20,2,5,110,67.5,1
3154,19,20,2,5,110,67.5,1.5
3155,19,20,2,5,110,67.5,2
3156,19,20,2,5,110,115,1
3157,19,20,2,5,110,115,1.5
3158,19,20,2,5,110,115,2
3159,19,30,1,1,50,20,1
3160,19,30,1,1,50,20,1.5
3161,19,30,1,1,50,20,2
3162,19,30,1,1,50,67.5,1
3163,19,30,1,1,50,67.5,1.5
3164,19,30,1,1,50,67.5,2
3165,19,30,1,1,50,115,1
3166,19,30,1,1,50,115,1.5
3167,19,30,1,1,50,115,2
3168,19,30,1,1,80,20,1
3169,19,30,1,1,80,20,1.5
3170,19,30,1,1,80,20,2
3171,19,30,1,1,80,67.5,1
3172,19,30,1,1,80,67.5,1.5
3173,19,30,1,1,80,67.5,2
3174,19,30,1,1,80,115,1
3175,19,30,1,1,80,115,1.5
3176,19,30,1,1,80,115,2
3177,19,30,1,1,110,20,1
3178,19,30,1,1,110,20,1.5
3179,19,30,1,1,110,20,2
3180,19,30,1,1,110,67.5,1
3181,19,30,1,1,110,67.5,1.5
3182,19,30,1,1,110,67.5,2
3183,19,30,1,1,110,115,1
3184,19,30,1,1,110,115,1.5
3185,19,30,1,1,110,115,2
3186,19,30,1,3,50,20,1
3187,19,30,1,3,50,20,1.5
3188,19,30,1,3,50,20,2
3189,19,30,1,3,50,67.5,1
3190,19,30,1,3,50,67.5,1.5
3191,19,30,1,3,50,67.5,2
3192,19,30,1,3,50,115,1
3193,19,30,1,3,50,115,1.5
3194,19,30,1,3,50,115,2
3195,19,30,1,3,80,20,1
3196,19,30,1,3,80,20,1.5
3197,19,30,1,3,80,20,2
3198,19,30,1,3,80,67.5,1
3199,19,30,1,3,80,67.5,1.5
3200,19,30,1,3,80,67.5,2
3201,19,30,1,3,80,115,1
3202,19,30,1,3,80,115,1.5
3203,19,30,1,3,80,115,2
3204,19,30,1,3,110,20,1
3205,19,30,1,3,110,20,1.5
3206,19,30,1,3,110,20,2
3207,19,30,1,3,110,67.5,1
3208,19,30,1,3,110,67.5,1.5
3209,19,30,1,3,110,67.5,2
3210,19,30,1,3,110,115,1
3211,19,30,1,3,110,115,1.5
3212,19,30,1,3,110,115,2
3213,19,30,1,5,50,20,1
3214,19,30,1,5,50,20,1.5
3215,19,30,1,5,50,20,2
3216,19,30,1,5,50,67.5,1
3217,19,30,1,5,50,67.5,1.5
3218,19,30,1,5,50,67.5,2
3219,19,30,1,5,50,115,1
3220,19,30,1,5,50,115,1.5
3221,19,30,1,5,50,115,2
3222,19,30,1,5,80,20,1
3223,19,30,1,5,80,20,1.5
3224,19,30,1,5,80,20,2
3225,19,30,1,5,80,67.5,1
3226,19,30,1,5,80,67.5,1.5
3227,19,30,1,5,80,67.5,2
3228,19,30,1,5,80,115,1
3229,19,30,1,5,80,115,1.5
3230,19,30,1,5,80,115,2
3231,19,30,1,5,110,20,1
3232,19,30,1,5,110,20,1.5
3233,19,30,1,5,110,20,2
3234,19,30,1,5,110,67.5,1
3235,19,30,1,5,110,67.5,1.5
3236,19,30,1,5,110,67.5,2
3237,19,30,1,5,110,115,1
3238,19,30,1,5,110,115,1.5
3239,19,30,1,5,110,115,2
3240,19,30,1.5,1,50,20,1
3241,19,30,1.5,1,50,20,1.5
3242,19,30,1.5,1,50,20,2
3243,19,30,1.5,1,50,67.5,1
3244,19,30,1.5,1,50,67.5,1.5
3245,19,30,1.5,1,50,67.5,2
3246,19,30,1.5,1,50,115,1
3247,19,30,1.5,1,50,115,1.5
3248,19,30,1.5,1,50,115,2
3249,19,30,1.5,1,80,20,1
3250,19,30,1.5,1,80,20,1.5
3251,19,30,1.5,1,80,20,2
3252,19,30,1.5,1,80,67.5,1
3253,19,30,1.5,1,80,67.5,1.5
3254,19,30,1.5,1,80,67.5,2
3255,19,30,1.5,1,80,115,1
3256,19,30,1.5,1,80,115,1.5
3257,19,30,1.5,1,80,115,2
3258,19,30,1.5,1,110,20,1
3259,19,30,1.5,1,110,20,1.5
3260,19,30,1.5,1,110,20,2
3261,19,30,1.5,1,110,67.5,1
3262,19,30,1.5,1,110,67.5,1.5
3263,19,30,1.5,1,110,67.5,2
3264,19,30,1.5,1,110,115,1
3265,19,30,1.5,1,110,115,1.5
3266,19,30,1.5,1,110,115,2
3267,19,30,1.5,3,50,20,1
3268,19,30,1.5,3,50,20,1.5
3269,19,30,1.5,3,50,20,2
3270,19,30,1.5,3,50,67.5,1
3271,19,30,1.5,3,50,67.5,1.5
3272,19,30,1.5,3,50,67.5,2
3273,19,30,1.5,3,50,115,1
3274,19,30,1.5,3,50,115,1.5
3275,19,30,1.5,3,50,115,2
3276,19,30,1.5,3,80,20,1
3277,19,30,1.5,3,80,20,1.5
3278,19,30,1.5,3,80,20,2
3279,19,30,1.5,3,80,67.5,1
3280,19,30,1.5,3,80,67.5,1.5
3281,19,30,1.5,3,80,67.5,2
3282,19,30,1.5,3,80,115,1
3283,19,30,1.5,3,80,115,1.5
3284,19,30,1.5,3,80,115,2
3285,19,30,1.5,3,110,20,1
3286,19,30,1.5,3,110,20,1.5
3287,19,30,1.5,3,110,20,2
3288,19,30,1.5,3,110,67.5,1
3289,19,30,1.5,3,110,67.5,1.5
3290,19,30,1.5,3,110,67.5,2
3291,19,30,1.5,3,110,115,1
3292,19,30,1.5,3,110,115,1.5
3293,19,30,1.5,3,110,115,2
3294,19,30,1.5,5,50,20,1
3295,19,30,1.5,5,50,20,1.5
3296,19,30,1.5,5,50,20,2
3297,19,30,1.5,5,50,67.5,1
3298,19,30,1.5,5,50,67.5,1.5
3299,19,30,1.5,5,50,67.5,2
3300,19,30,1.5,5,50,115,1
3301,19,30,1.5,5,50,115,1.5
3302,19,30,1.5,5,50,115,2
3303,19,30,1.5,5,80,20,1
3304,19,30,1.5,5,80,20,1.5
3305,19,30,1.5,5,80,20,2
3306,19,30,1.5,5,80,67.5,1
3307,19,30,1.5,5,80,67.5,1.5
3308,19,30,1.5,5,80,67.5,2
3309,19,30,1.5,5,80,115,1
3310,19,30,1.5,5,80,115,1.5
3311,19,30,1.5,5,80,115,2
3312,19,30,1.5,5,110,20,1
3313,19,30,1.5,5,110,20,1.5
3314,19,30,1.5,5,110,20,2
3315,19,30,1.5,5,110,67.5,1
3316,19,30,1.5,5,110,67.5,1.5
3317,19,30,1.5,5,110,67.5,2
3318,19,30,1.5,5,110,115,1
3319,19,30,1.5,5,110,115,1.5
3320,19,30,1.5,5,110,115,2
3321,19,30,2,1,50,20,1
3322,19,30,2,1,50,20,1.5
3323,19,30,2,1,50,20,2
3324,19,30,2,1,50,67.5,1
3325,19,30,2,1,50,67.5,1.5
3326,19,30,2,1,50,67.5,2
3327,19,30,2,1,50,115,1
3328,19,30,2,1,50,115,1.5
3329,19,30,2,1,50,115,2
3330,19,30,2,1,80,20,1
3331,19,30,2,1,80,20,1.5
3332,19,30,2,1,80,20,2
3333,19,30,2,1,80,67.5,1
3334,19,30,2,1,80,67.5,1.5
3335,19,30,2,1,80,67.5,2
3336,19,30,2,1,80,115,1
3337,19,30,2,1,80,115,1.5
3338,19,30,2,1,80,115,2
3339,19,30,2,1,110,20,1
3340,19,30,2,1,110,20,1.5
3341,19,30,2,1,110,20,2
3342,19,30,2,1,110,67.5,1
3343,19,30,2,1,110,67.5,1.5
3344,19,30,2,1,110,67.5,2
3345,19,30,2,1,110,115,1
3346,19,30,2,1,110,115,1.5
3347,19,30,2,1,110,115,2
3348,19,30,2,3,50,20,1
3349,19,30,2,3,50,20,1.5
3350,19,30,2,3,50,20,2
3351,19,30,2,3,50,67.5,1
3352,19,30,2,3,50,67.5,1.5
3353,19,30,2,3,50,67.5,2
3354,19,30,2,3,50,115,1
3355,19,30,2,3,50,115,1.5
3356,19,30,2,3,50,115,2
3357,19,30,2,3,80,20,1
3358,19,30,2,3,80,20,1.5
3359,19,30,2,3,80,20,2
3360,19,30,2,3,80,67.5,1
3361,19,30,2,3,80,67.5,1.5
3362,19,30,2,3,80,67.5,2
3363,19,30,2,3,80,115,1
3364,19,30,2,3,80,115,1.5
3365,19,30,2,3,80,115,2
3366,19,30,2,3,110,20,1
3367,19,30,2,3,110,20,1.5
3368,19,30,2,3,110,20,2
3369,19,30,2,3,110,67.5,1
3370,19,30,2,3,110,67.5,1.5
3371,19,30,2,3,110,67.5,2
3372,19,30,2,3,110,115,1
3373,19,30,2,3,110,115,1.5
3374,19,30,2,3,110,115,2
3375,19,30,2,5,50,20,1
3376,19,30,2,5,50,20,1.5
3377,19,30,2,5,50,20,2
3378,19,30,2,5,50,67.5,1
3379,19,30,2,5,50,67.5,1.5
3380,19,30,2,5,50,67.5,2
3381,19,30,2,5,50,115,1
3382,19,30,2,5,50,115,1.5
3383,19,30,2,5,50,115,2
3384,19,30,2,5,80,20,1
3385,19,30,2,5,80,20,1.5
3386,19,30,2,5,80,20,2
3387,19,30,2,5,80,67.5,1
3388,19,30,2,5,80,67.5,1.5
3389,19,30,2,5,80,67.5,2
3390,19,30,2,5,80,115,1
3391,19,30,2,5,80,115,1.5
3392,19,30,2,5,80,115,2
3393,19,30,2,5,110,20,1
3394,19,30,2,5,110,20,1.5
3395,19,30,2,5,110,20,2
3396,19,30,2,5,110,67.5,1
3397,19,30,2,5,110,67.5,1.5
3398,19,30,2,5,110,67.5,2
3399,19,30,2,5,110,115,1
3400,19,30,2,5,110,115,1.5
3401,19,30,2,5,110,115,2
3402,19,40,1,1,50,20,1
3403,19,40,1,1,50,20,1.5
3404,19,40,1,1,50,20,2
3405,19,40,1,1,50,67.5,1
3406,19,40,1,1,50,67.5,1.5
3407,19,40,1,1,50,67.5,2
3408,19,40,1,1,50,115,1
3409,19,40,1,1,50,115,1.5
3410,19,40,1,1,50,115,2
3411,19,40,1,1,80,20,1
3412,19,40,1,1,80,20,1.5
3413,19,40,1,1,80,20,2
3414,19,40,1,1,80,67.5,1
3415,19,40,1,1,80,67.5,1.5
3416,19,40,1,1,80,67.5,2
3417,19,40,1,1,80,115,1
3418,19,40,1,1,80,115,1.5
3419,19,40,1,1,80,115,2
3420,19,40,1,1,110,20,1
3421,19,40,1,1,110,20,1.5
3422,19,40,1,1,110,20,2
3423,19,40,1,1,110,67.5,1
3424,19,40,1,1,110,67.5,1.5
3425,19,40,1,1,110,67.5,2
3426,19,40,1,1,110,115,1
3427,19,40,1,1,110,115,1.5
3428,19,40,1,1,110,115,2
3429,19,40,1,3,50,20,1
3430,19,40,1,3,50,20,1.5
3431,19,40,1,3,50,20,2
3432,19,40,1,3,50,67.5,1
3433,19,40,1,3,50,67.5,1.5
3434,19,40,1,3,50,67.5,2
3435,19,40,1,3,50,115,1
3436,19,40,1,3,50,115,1.5
3437,19,40,1,3,50,115,2
3438,19,40,1,3,80,20,1
3439,19,40,1,3,80,20,1.5
3440,19,40,1,3,80,20,2
3441,19,40,1,3,80,67.5,1
3442,19,40,1,3,80,67.5,1.5
3443,19,40,1,3,80,67.5,2
3444,19,40,1,3,80,115,1
3445,19,40,1,3,80,115,1.5
3446,19,40,1,3,80,115,2
3447,19,40,1,3,110,20,1
3448,19,40,1,3,110,20,1.5
3449,19,40,1,3,110,20,2
3450,19,40,1,3,110,67.5,1
3451,19,40,1,3,110,67.5,1.5
3452,19,40,1,3,110,67.5,2
3453,19,40,1,3,110,115,1
3454,19,40,1,3,110,115,1.5
3455,19,40,1,3,110,115,2
3456,19,40,1,5,50,20,1
3457,19,40,1,5,50,20,1.5
3458,19,40,1,5,50,20,2
3459,19,40,1,5,50,67.5,1
3460,19,40,1,5,50,67.5,1.5
3461,19,40,1,5,50,67.5,2
3462,19,40,1,5,50,115,1
3463,19,40,1,5,50,115,1.5
3464,19,40,1,5,50,115,2
3465,19,40,1,5,80,20,1
3466,19,40,1,5,80,20,1.5
3467,19,40,1,5,80,20,2
3468,19,40,1,5,80,67.5,1
3469,19,40,1,5,80,67.5,1.5
3470,19,40,1,5,80,67.5,2
3471,19,40,1,5,80,115,1
3472,19,40,1,5,80,115,1.5
3473,19,40,1,5,80,115,2
3474,19,40,1,5,110,20,1
3475,19,40,1,5,110,20,1.5
3476,19,40,1,5,110,20,2
3477,19,40,1,5,110,67.5,1
3478,19,40,1,5,110,67.5,1.5
3479,19,40,1,5,110,67.5,2
3480,19,40,1,5,110,115,1
3481,19,40,1,5,110,115,1.5
3482,19,40,1,5,110,115,2
3483,19,40,1.5,1,50,20,1
3484,19,40,1.5,1,50,20,1.5
3485,19,40,1.5,1,50,20,2
3486,19,40,1.5,1,50,67.5,1
3487,19,40,1.5,1,50,67.5,1.5
3488,19,40,1.5,1,50,67.5,2
3489,19,40,1.5,1,50,115,1
3490,19,40,1.5,1,50,115,1.5
3491,19,40,1.5,1,50,115,2
3492,19,40,1.5,1,80,20,1
3493,19,40,1.5,1,80,20,1.5
3494,19,40,1.5,1,80,20,2
3495,19,40,1.5,1,80,67.5,1
3496,19,40,1.5,1,80,67.5,1.5
3497,19,40,1.5,1,80,67.5,2
3498,19,40,1.5,1,80,115,1
3499,19,40,1.5,1,80,115,1.5
3500,19,40,1.5,1,80,115,2
3501,19,40,1.5,1,110,20,1
3502,19,40,1.5,1,110,20,1.5
3503,19,40,1.5,1,110,20,2
3504,19,40,1.5,1,110,67.5,1
3505,19,40,1.5,1,110,67.5,1.5
3506,19,40,1.5,1,110,67.5,2
3507,19,40,1.5,1,110,115,1
3508,19,40,1.5,1,110,115,1.5
3509,19,40,1.5,1,110,115,2
3510,19,40,1.5,3,50,20,1
3511,19,40,1.5,3,50,20,1.5
3512,19,40,1.5,3,50,20,2
3513,19,40,1.5,3,50,67.5,1
3514,19,40,1.5,3,50,67.5,1.5
3515,19,40,1.5,3,50,67.5,2
3516,19,40,1.5,3,50,115,1
3517,19,40,1.5,3,50,115,1.5
3518,19,40,1.5,3,50,115,2
3519,19,40,1.5,3,80,20,1
3520,19,40,1.5,3,80,20,1.5
3521,19,40,1.5,3,80,20,2
3522,19,40,1.5,3,80,67.5,1
3523,19,40,1.5,3,80,67.5,1.5
3524,19,40,1.5,3,80,67.5,2
3525,19,40,1.5,3,80,115,1
3526,19,40,1.5,3,80,115,1.5
3527,19,40,1.5,3,80,115,2
3528,19,40,1.5,3,110,20,1
3529,19,40,1.5,3,110,20,1.5
3530,19,40,1.5,3,110,20,2
3531,19,40,1.5,3,110,67.5,1
3532,19,40,1.5,3,110,67.5,1.5
3533,19,40,1.5,3,110,67.5,2
3534,19,40,1.5,3,110,115,1
3535,19,40,1.5,3,110,115,1.5
3536,19,40,1.5,3,110,115,2
3537,19,40,1.5,5,50,20,1
3538,19,40,1.5,5,50,20,1.5
3539,19,40,1.5,5,50,20,2
3540,19,40,1.5,5,50,67.5,1
3541,19,40,1.5,5,50,67.5,1.5
3542,19,40,1.5,5,50,67.5,2
3543,19,40,1.5,5,50,115,1
3544,19,40,1.5,5,50,115,1.5
3545,19,40,1.5,5,50,115,2
3546,19,40,1.5,5,80,20,1
3547,19,40,1.5,5,80,20,1.5
3548,19,40,1.5,5,80,20,2
3549,19,40,1.5,5,80,67.5,1
3550,19,40,1.5,5,80,67.5,1.5
3551,19,40,1.5,5,80,67.5,2
3552,19,40,1.5,5,80,115,1
3553,19,40,1.5,5,80,115,1.5
3554,19,40,1.5,5,80,115,2
3555,19,40,1.5,5,110,20,1
3556,19,40,1.5,5,110,20,1.5
3557,19,40,1.5,5,110,20,2
3558,19,40,1.5,5,110,67.5,1
3559,19,40,1.5,5,110,67.5,1.5
3560,19,40,1.5,5,110,67.5,2
3561,19,40,1.5,5,110,115,1
3562,19,40,1.5,5,110,115,1.5
3563,19,40,1.5,5,110,115,2
3564,19,40,2,1,50,20,1
3565,19,40,2,1,50,20,1.5
3566,19,40,2,1,50,20,2
3567,19,40,2,1,50,67.5,1
3568,19,40,2,1,50,67.5,1.5
3569,19,40,2,1,50,67.5,2
3570,19,40,2,1,50,115,1
3571,19,40,2,1,50,115,1.5
3572,19,40,2,1,50,115,2
3573,19,40,2,1,80,20,1
3574,19,40,2,1,80,20,1.5
3575,19,40,2,1,80,20,2
3576,19,40,2,1,80,67.5,1
3577,19,40,2,1,80,67.5,1.5
3578,19,40,2,1,80,67.5,2
3579,19,40,2,1,80,115,1
3580,19,40,2,1,80,115,1.5
3581,19,40,2,1,80,115,2
3582,19,40,2,1,110,20,1
3583,19,40,2,1,110,20,1.5
3584,19,40,2,1,110,20,2
3585,19,40,2,1,110,67.5,1
3586,19,40,2,1,110,67.5,1.5
3587,19,40,2,1,110,67.5,2
3588,19,40,2,1,110,115,1
3589,19,40,2,1,110,115,1.5
3590,19,40,2,1,110,115,2
3591,19,40,2,3,50,20,1
3592,19,40,2,3,50,20,1.5
3593,19,40,2,3,50,20,2
3594,19,40,2,3,50,67.5,1
3595,19,40,2,3,50,67.5,1.5
3596,19,40,2,3,50,67.5,2
3597,19,40,2,3,50,115,1
3598,19,40,2,3,50,115,1.5
3599,19,40,2,3,50,115,2
3600,19,40,2,3,80,20,1
3601,19,40,2,3,80,20,1.5
3602,19,40,2,3,80,20,2
3603,19,40,2,3,80,67.5,1
3604,19,40,2,3,80,67.5,1.5
3605,19,40,2,3,80,67.5,2
3606,19,40,2,3,80,115,1
3607,19,40,2,3,80,115,1.5
3608,19,40,2,3,80,115,2
3609,19,40,2,3,110,20,1
3610,19,40,2,3,110,20,1.5
3611,19,40,2,3,110,20,2
3612,19,40,2,3,110,67.5,1
3613,19,40,2,3,110,67.5,1.5
3614,19,40,2,3,110,67.5,2
3615,19,40,2,3,110,115,1
3616,19,40,2,3,110,115,1.5
3617,19,40,2,3,110,115,2
3618,19,40,2,5,50,20,1
3619,19,40,2,5,50,20,1.5
3620,19,40,2,5,50,20,2
3621,19,40,2,5,50,67.5,1
3622,19,40,2,5,50,67.5,1.5
3623,19,40,2,5,50,67.5,2
3624,19,40,2,5,50,115,1
3625,19,40,2,5,50,115,1.5
3626,19,40,2,5,50,115,2
3627,19,40,2,5,80,20,1
3628,19,40,2,5,80,20,1.5
3629,19,40,2,5,80,20,2
3630,19,40,2,5,80,67.5,1
3631,19,40,2,5,80,67.5,1.5
3632,19,40,2,5,80,67.5,2
3633,19,40,2,5,80,115,1
3634,19,40,2,5,80,115,1.5
3635,19,40,2,5,80,115,2
3636,19,40,2,5,110,20,1
3637,19,40,2,5,110,20,1.5
3638,19,40,2,5,110,20,2
3639,19,40,2,5,110,67.5,1
3640,19,40,2,5,110,67.5,1.5
3641,19,40,2,5,110,67.5,2
3642,19,40,2,5,110,115,1
3643,19,40,2,5,110,115,1.5
3644,19,40,2,5,110,115,2
