Time,GM1,GM2,GM3,GM4,GM5,GM6,GM7,GM8,GM9,GM10,GM11,GM12,GM13,GM14,GM15,GM16,GM17,GM18,GM19,GM20,GM21,GM22,GM23,GM24,GM25,GM26,GM27,GM28,GM29,GM30,GM31,GM32,GM33,GM34,GM35,GM36,GM37,GM38,GM39,GM40,GM41,GM42,GM43,GM44
4.73,0.023657,0.017633,0.026436,0.024942,0.046858,0.02587,0.042354,0.042476,0.11524,0.12463,0.045194,0.06072,0.02586,0.052185,0.03071,0.031672,0.082603,0.053232,0.03004,0.14663,0.088098,0.076415,0.062282,0.045774,0.018596,0.019279,0.029186,0.036899,0.044987,0.063287,0.046383,0.064097,0.029105,0.048158,0.021888,0.021651,0.069309,0.15225,0.058707,0.024871,0.11978,0.068465,0.016281,0.025699
4.74,0.023557,0.017533,0.026281,0.024783,0.046607,0.025776,0.042352,0.042374,0.11459,0.12371,0.045205,0.060615,0.025822,0.052162,0.030565,0.031541,0.082117,0.053248,0.030003,0.1466,0.087948,0.076338,0.062227,0.045713,0.018518,0.019108,0.029009,0.036727,0.044682,0.062867,0.046348,0.063772,0.028919,0.047884,0.021895,0.021678,0.069233,0.15208,0.058915,0.024742,0.11916,0.06846,0.016203,0.025586
4.75,0.023457,0.017434,0.026127,0.024625,0.046359,0.025681,0.042352,0.042269,0.11385,0.12292,0.045217,0.060507,0.025783,0.052136,0.030422,0.031409,0.081644,0.053268,0.030025,0.14656,0.087799,0.076253,0.062165,0.045649,0.018439,0.018937,0.028832,0.036555,0.044378,0.062432,0.046299,0.06344,0.028735,0.047605,0.021901,0.021704,0.069158,0.1519,0.059117,0.024601,0.11854,0.068445,0.016126,0.025471
4.76,0.023357,0.017335,0.025974,0.024468,0.046113,0.025586,0.042353,0.042161,0.11303,0.12291,0.045229,0.060397,0.025743,0.052103,0.030279,0.031276,0.081182,0.05329,0.030122,0.14652,0.087626,0.076171,0.062097,0.045581,0.018359,0.018764,0.028655,0.036384,0.044073,0.06255,0.046234,0.063105,0.028552,0.04732,0.021905,0.021729,0.069082,0.15171,0.059315,0.024448,0.11792,0.068421,0.016049,0.025354
4.77,0.023258,0.017237,0.025823,0.024312,0.045869,0.02549,0.042354,0.042053,0.11213,0.12284,0.045243,0.060285,0.025703,0.052064,0.030138,0.031141,0.080732,0.053314,0.030213,0.14648,0.087425,0.076077,0.062022,0.045509,0.018278,0.018591,0.028478,0.036214,0.04377,0.062702,0.046154,0.062767,0.028371,0.047037,0.021907,0.021753,0.069006,0.15152,0.059508,0.024282,0.1173,0.06839,0.015972,0.025234
4.78,0.023158,0.01714,0.025672,0.024156,0.045631,0.025395,0.042356,0.041942,0.11117,0.12271,0.045259,0.060171,0.025663,0.052022,0.029997,0.031005,0.080295,0.053337,0.030299,0.14642,0.087229,0.075981,0.061941,0.045434,0.018196,0.018417,0.028302,0.036044,0.043467,0.062844,0.04606,0.062431,0.028191,0.046771,0.021908,0.021776,0.06893,0.15131,0.059697,0.024105,0.11668,0.068347,0.015896,0.025112
4.79,0.023059,0.017044,0.025522,0.024002,0.045394,0.025298,0.042358,0.041828,0.11015,0.12255,0.045279,0.060055,0.025623,0.051973,0.029857,0.03087,0.079869,0.053359,0.030379,0.14636,0.087002,0.075883,0.061854,0.045356,0.018114,0.018243,0.028125,0.035876,0.043165,0.062975,0.04595,0.062096,0.028013,0.04657,0.021911,0.021798,0.068852,0.1511,0.059882,0.023914,0.11607,0.0683,0.01582,0.024988
4.8,0.02296,0.016948,0.025373,0.023849,0.045161,0.025202,0.042361,0.041711,0.10916,0.12234,0.045302,0.059936,0.025582,0.051918,0.029717,0.030734,0.079455,0.053379,0.030454,0.1463,0.086762,0.075779,0.061761,0.045273,0.018031,0.018067,0.027948,0.035707,0.043489,0.063106,0.045827,0.061766,0.027836,0.04637,0.021913,0.02182,0.068775,0.15087,0.060063,0.023713,0.11545,0.068242,0.015745,0.024861
4.81,0.02286,0.016853,0.025225,0.023697,0.044931,0.025105,0.042364,0.04159,0.1082,0.12209,0.045327,0.059817,0.025542,0.051862,0.029578,0.030597,0.079052,0.053398,0.030523,0.14623,0.086512,0.075676,0.061662,0.045188,0.017947,0.017892,0.027771,0.03554,0.043837,0.06323,0.045689,0.061439,0.02766,0.046491,0.021913,0.021841,0.068697,0.15064,0.06024,0.0235,0.11484,0.068175,0.01567,0.024733
4.82,0.022762,0.016758,0.025078,0.023547,0.044705,0.025009,0.042367,0.041467,0.10724,0.12182,0.045354,0.059694,0.0255,0.051798,0.029439,0.030459,0.078662,0.053413,0.030587,0.14615,0.086232,0.075581,0.061558,0.045099,0.017862,0.017716,0.027594,0.035374,0.044149,0.063344,0.045538,0.061113,0.027486,0.046873,0.021911,0.02186,0.068618,0.1504,0.060413,0.023276,0.11422,0.068102,0.015596,0.024603
4.83,0.022663,0.016664,0.024932,0.023398,0.044484,0.024911,0.042371,0.041343,0.10627,0.12152,0.04538,0.05957,0.025458,0.05173,0.029301,0.03032,0.078282,0.053426,0.030648,0.14607,0.085959,0.075487,0.061449,0.045006,0.017776,0.01754,0.027418,0.035208,0.044408,0.063446,0.045373,0.060788,0.027313,0.047235,0.021909,0.021879,0.068538,0.15015,0.060582,0.02311,0.11361,0.068018,0.015522,0.024471
4.84,0.022564,0.016571,0.024787,0.02325,0.04427,0.024814,0.042374,0.041218,0.1053,0.12121,0.045405,0.059444,0.025416,0.051659,0.029164,0.03018,0.077914,0.053436,0.030706,0.14598,0.085656,0.075389,0.061336,0.04491,0.01769,0.017364,0.027242,0.035043,0.044621,0.063538,0.045196,0.060459,0.027142,0.04758,0.021904,0.021897,0.068457,0.14989,0.060748,0.023141,0.113,0.067929,0.015448,0.024337
4.85,0.022466,0.016479,0.024643,0.023102,0.04406,0.024716,0.042378,0.04109,0.10434,0.12089,0.045429,0.059316,0.025373,0.051581,0.029028,0.030042,0.077558,0.053443,0.030759,0.14589,0.085347,0.075289,0.061222,0.044811,0.017603,0.017188,0.027066,0.034879,0.044788,0.063624,0.045005,0.060127,0.026972,0.047908,0.021902,0.021915,0.068375,0.14962,0.06091,0.023173,0.1124,0.067831,0.015375,0.024201
4.86,0.022367,0.016387,0.0245,0.022956,0.043856,0.024618,0.042382,0.040959,0.10339,0.12056,0.045451,0.059186,0.02533,0.051502,0.028892,0.029902,0.077212,0.053448,0.030806,0.14579,0.08541,0.075187,0.061108,0.044708,0.017516,0.017205,0.026891,0.034715,0.044905,0.063708,0.044803,0.059791,0.026803,0.048216,0.021898,0.021931,0.068292,0.14934,0.061068,0.023206,0.11179,0.067724,0.015302,0.024064
4.87,0.022269,0.016296,0.024358,0.022811,0.043655,0.02452,0.042387,0.040825,0.10247,0.12022,0.04547,0.059054,0.025287,0.051417,0.028756,0.029761,0.076877,0.053449,0.030846,0.14568,0.085698,0.075073,0.060994,0.044603,0.017427,0.017238,0.026715,0.034552,0.044987,0.063784,0.04459,0.059448,0.026636,0.048503,0.021893,0.021947,0.068207,0.14906,0.061222,0.02324,0.11119,0.067613,0.01523,0.023925
4.88,0.022171,0.016205,0.024216,0.022667,0.043504,0.024422,0.042392,0.040689,0.10158,0.1199,0.045487,0.058921,0.025242,0.051331,0.028622,0.02962,0.076552,0.053448,0.03088,0.14557,0.085971,0.074965,0.06088,0.044494,0.017339,0.017266,0.02654,0.034389,0.045039,0.063862,0.044366,0.059099,0.02647,0.048769,0.021886,0.021962,0.068122,0.14877,0.061373,0.023275,0.11059,0.067491,0.015158,0.023784
4.89,0.022074,0.016115,0.024076,0.022556,0.043421,0.024324,0.042398,0.040554,0.10074,0.11958,0.045501,0.058785,0.025198,0.051239,0.028488,0.029545,0.076238,0.053444,0.030909,0.14545,0.086224,0.074847,0.060761,0.044382,0.017249,0.017291,0.026365,0.034228,0.045054,0.06393,0.044131,0.058741,0.026305,0.049014,0.021878,0.021976,0.068036,0.14846,0.061521,0.02331,0.10999,0.067367,0.015086,0.023643
4.9,0.021976,0.016026,0.023937,0.022506,0.043336,0.024225,0.042404,0.040416,0.09993,0.11927,0.045511,0.058647,0.025153,0.051146,0.028355,0.029511,0.075934,0.053438,0.030935,0.14533,0.08648,0.074731,0.060637,0.04428,0.01716,0.017312,0.02619,0.034067,0.045033,0.063986,0.043887,0.058376,0.026142,0.049238,0.021868,0.021989,0.067947,0.14816,0.061665,0.023346,0.10939,0.067233,0.015015,0.023499
4.91,0.021879,0.015938,0.023798,0.022454,0.043253,0.024126,0.04241,0.040276,0.099174,0.11897,0.045518,0.058509,0.025107,0.051048,0.028223,0.029473,0.075641,0.053429,0.03096,0.1452,0.086722,0.07461,0.060506,0.044524,0.017069,0.017329,0.026016,0.033906,0.044968,0.064032,0.043633,0.058003,0.02598,0.049442,0.021879,0.022001,0.067858,0.14784,0.061806,0.023382,0.10879,0.067096,0.014944,0.023354
4.92,0.021782,0.01585,0.02366,0.0224,0.043169,0.024028,0.042415,0.040133,0.098472,0.11868,0.045522,0.058367,0.025061,0.050951,0.028093,0.029428,0.075357,0.053418,0.030984,0.14506,0.086945,0.074497,0.060368,0.044762,0.016978,0.017344,0.025842,0.033746,0.044865,0.064082,0.043371,0.057622,0.025819,0.049633,0.021923,0.022013,0.067767,0.14752,0.061944,0.023419,0.1082,0.06695,0.014874,0.023208
4.93,0.021685,0.015762,0.023524,0.022344,0.043085,0.023929,0.04242,0.039991,0.097829,0.11842,0.045523,0.058225,0.025014,0.05085,0.027962,0.029378,0.075083,0.053405,0.031003,0.14492,0.087171,0.074383,0.060224,0.044992,0.016887,0.017357,0.025668,0.033587,0.04473,0.064121,0.043101,0.057235,0.025659,0.049805,0.021966,0.022024,0.067674,0.14718,0.06208,0.023457,0.1076,0.0668,0.014804,0.02306
4.94,0.021588,0.015676,0.023388,0.022287,0.043003,0.02383,0.042426,0.039847,0.097247,0.11816,0.045521,0.058081,0.024967,0.050749,0.027833,0.029323,0.074818,0.05339,0.031016,0.14478,0.087382,0.074272,0.060074,0.045215,0.016795,0.01737,0.025495,0.033428,0.044565,0.064149,0.042823,0.056841,0.025501,0.049957,0.022006,0.022034,0.06758,0.14685,0.062213,0.023515,0.10702,0.066642,0.014734,0.022911
4.95,0.021492,0.015589,0.023253,0.022229,0.042923,0.02373,0.042431,0.039701,0.096729,0.11793,0.045516,0.057934,0.02492,0.050647,0.027704,0.029261,0.074564,0.053372,0.031023,0.14462,0.087574,0.074176,0.059918,0.045431,0.016703,0.017382,0.025322,0.033271,0.044367,0.064166,0.042539,0.056441,0.025363,0.050089,0.022046,0.022045,0.067484,0.1465,0.062345,0.023598,0.10642,0.066481,0.014665,0.022762
4.96,0.021395,0.015504,0.023119,0.022169,0.04285,0.023631,0.042436,0.039554,0.096275,0.1177,0.045508,0.057787,0.024872,0.050547,0.027575,0.029195,0.074318,0.053352,0.031025,0.14447,0.08777,0.074098,0.059756,0.04564,0.016611,0.017391,0.025149,0.033114,0.044131,0.064173,0.042248,0.056036,0.02524,0.050202,0.022083,0.022056,0.067387,0.14614,0.062479,0.023681,0.10584,0.066313,0.014596,0.02261
4.97,0.021299,0.015419,0.022986,0.022107,0.042791,0.023532,0.042442,0.039406,0.095885,0.1175,0.045498,0.057637,0.024824,0.050447,0.027447,0.029123,0.074081,0.05333,0.03102,0.14431,0.08795,0.074031,0.05959,0.045841,0.016518,0.017396,0.024977,0.032958,0.043862,0.064169,0.041952,0.055626,0.025117,0.050294,0.022119,0.022066,0.067288,0.14578,0.062611,0.023765,0.10525,0.066141,0.014528,0.022458
4.98,0.021204,0.015335,0.022853,0.022044,0.04274,0.023432,0.042448,0.039257,0.095559,0.1173,0.045486,0.057485,0.024775,0.050349,0.02732,0.029122,0.073853,0.053304,0.031009,0.14414,0.088111,0.073967,0.05942,0.046034,0.016425,0.017397,0.024805,0.032803,0.043573,0.064154,0.04165,0.055213,0.024994,0.050368,0.022153,0.022074,0.067187,0.14542,0.062743,0.023849,0.10467,0.065962,0.01446,0.022305
4.99,0.021109,0.015251,0.022722,0.02198,0.04269,0.023333,0.042454,0.039106,0.095298,0.11712,0.045473,0.057333,0.024726,0.05025,0.027194,0.029124,0.073633,0.053277,0.030993,0.14397,0.088276,0.073903,0.059415,0.046219,0.016331,0.017395,0.024634,0.032648,0.04327,0.064134,0.041345,0.054796,0.024872,0.050429,0.022185,0.022083,0.067084,0.14504,0.062873,0.023934,0.10409,0.065779,0.014392,0.022151
5,0.021014,0.015168,0.022591,0.021915,0.042641,0.023233,0.042459,0.038956,0.095096,0.11693,0.045461,0.057177,0.024676,0.050151,0.027068,0.029123,0.073422,0.053248,0.030972,0.1438,0.088425,0.073835,0.059439,0.046394,0.016237,0.017388,0.024464,0.032493,0.042943,0.064113,0.041035,0.054378,0.024751,0.050473,0.022217,0.02209,0.06698,0.14466,0.063002,0.024019,0.10351,0.06559,0.014325,0.021996
5.01,0.02092,0.015086,0.022462,0.021848,0.04259,0.023133,0.042464,0.038804,0.09495,0.11676,0.045452,0.057022,0.024626,0.05005,0.026942,0.02912,0.073219,0.053215,0.030946,0.14363,0.088555,0.073761,0.059459,0.046561,0.016143,0.017378,0.024293,0.03234,0.042589,0.064082,0.040722,0.053958,0.02463,0.050499,0.02225,0.022097,0.066874,0.14427,0.063131,0.024105,0.10293,0.065394,0.014258,0.02184
5.02,0.020825,0.015004,0.022333,0.021779,0.042538,0.023034,0.042469,0.038649,0.094861,0.11658,0.045449,0.056864,0.024575,0.049948,0.026818,0.029113,0.073024,0.05318,0.030912,0.14345,0.088688,0.073689,0.059473,0.046719,0.016049,0.017363,0.024123,0.032187,0.042207,0.06404,0.040407,0.053537,0.02451,0.050505,0.022281,0.022103,0.066765,0.14388,0.06326,0.024191,0.10236,0.065196,0.014192,0.021683
5.03,0.020731,0.014923,0.022205,0.021711,0.042486,0.022936,0.042473,0.038495,0.09482,0.11641,0.045448,0.056705,0.024524,0.049843,0.026694,0.029104,0.072837,0.053142,0.030872,0.14327,0.088807,0.073604,0.059483,0.046867,0.015955,0.017345,0.023954,0.032034,0.041796,0.063988,0.040089,0.053117,0.02439,0.050494,0.02231,0.022108,0.066655,0.14348,0.063393,0.024277,0.10179,0.064989,0.014126,0.021526
5.04,0.020637,0.014842,0.022078,0.021642,0.042432,0.022837,0.042478,0.038341,0.094822,0.11622,0.045448,0.056544,0.024473,0.049735,0.02657,0.029091,0.072658,0.053102,0.030823,0.14309,0.088906,0.07352,0.059488,0.047007,0.01586,0.017324,0.023785,0.031883,0.041369,0.063926,0.03977,0.052697,0.024271,0.050465,0.022338,0.022112,0.066543,0.14308,0.06353,0.024363,0.10122,0.064778,0.01406,0.021368
5.05,0.020544,0.014762,0.021951,0.02157,0.042377,0.022738,0.042483,0.038184,0.094865,0.11603,0.045449,0.056473,0.024421,0.049626,0.026447,0.029075,0.072486,0.053059,0.030768,0.14292,0.089012,0.073432,0.059487,0.047137,0.015765,0.017299,0.023616,0.031731,0.040927,0.063853,0.03945,0.052278,0.024153,0.050421,0.022364,0.022116,0.066428,0.14266,0.063667,0.024449,0.10065,0.064563,0.013995,0.021209
5.06,0.02045,0.014682,0.021826,0.021497,0.042321,0.02264,0.042487,0.038025,0.094941,0.11582,0.045449,0.056442,0.024369,0.049513,0.026325,0.029057,0.072322,0.053014,0.030707,0.14275,0.089101,0.073333,0.059482,0.047258,0.01567,0.01727,0.023449,0.031581,0.040835,0.06378,0.039129,0.051861,0.024035,0.050365,0.022388,0.022119,0.066312,0.14224,0.063807,0.024536,0.10008,0.064339,0.01393,0.021049
5.07,0.020357,0.014603,0.021701,0.021425,0.042263,0.022541,0.042491,0.037866,0.095044,0.1156,0.045448,0.056408,0.024316,0.049397,0.026203,0.029035,0.072165,0.052965,0.03064,0.14259,0.089179,0.073227,0.059471,0.04737,0.015574,0.017238,0.023282,0.031431,0.040752,0.063702,0.038809,0.051446,0.023917,0.050293,0.022425,0.022121,0.066194,0.14182,0.063946,0.024622,0.099521,0.064112,0.013865,0.02089
5.08,0.020265,0.014525,0.021577,0.021351,0.042204,0.022442,0.042495,0.037707,0.095166,0.11535,0.045446,0.05637,0.024263,0.049278,0.026082,0.029011,0.072014,0.052915,0.030568,0.14242,0.089257,0.073124,0.059456,0.047473,0.015479,0.017202,0.023115,0.031282,0.040662,0.063614,0.038489,0.051033,0.023801,0.050203,0.022495,0.022122,0.066072,0.14139,0.064082,0.024708,0.098959,0.06388,0.013801,0.020729
5.09,0.020172,0.014447,0.021454,0.021276,0.042145,0.022344,0.042498,0.037547,0.095303,0.11507,0.045443,0.056329,0.02421,0.049155,0.025962,0.028983,0.071871,0.052862,0.030493,0.14224,0.089315,0.073011,0.059437,0.047567,0.015439,0.017164,0.022949,0.031133,0.04056,0.063525,0.038171,0.050622,0.023684,0.050097,0.022564,0.022123,0.06595,0.14096,0.064215,0.024795,0.098403,0.063641,0.013737,0.020568
5.1,0.02008,0.01437,0.021332,0.021199,0.042082,0.022245,0.042501,0.037385,0.095447,0.11478,0.045439,0.056286,0.024156,0.049031,0.025842,0.028954,0.071734,0.052807,0.030416,0.14207,0.089382,0.072887,0.059413,0.047652,0.015451,0.017122,0.022783,0.030986,0.040451,0.063432,0.037854,0.050215,0.023569,0.049975,0.022632,0.022123,0.065825,0.14052,0.064345,0.024881,0.097848,0.063398,0.013674,0.020407
5.11,0.019988,0.014293,0.021211,0.021123,0.042019,0.022147,0.042505,0.03722,0.095593,0.11444,0.045434,0.05624,0.024102,0.048903,0.025723,0.028921,0.071603,0.052749,0.030337,0.14189,0.08943,0.072753,0.059384,0.047731,0.015461,0.017077,0.022618,0.030839,0.040344,0.063329,0.03754,0.049812,0.023454,0.049837,0.022698,0.022122,0.065697,0.14007,0.064473,0.024967,0.097297,0.063151,0.013611,0.020245
5.12,0.019896,0.014217,0.02109,0.021046,0.041955,0.022048,0.042508,0.037056,0.095734,0.11408,0.045428,0.056248,0.024048,0.04877,0.025606,0.028886,0.071479,0.05269,0.030253,0.14171,0.089481,0.072626,0.059352,0.047803,0.01547,0.017029,0.022454,0.030692,0.040226,0.063222,0.037228,0.049412,0.023339,0.049692,0.022765,0.022121,0.065567,0.13962,0.064598,0.025053,0.09675,0.062896,0.013548,0.020082
5.13,0.019804,0.014141,0.020971,0.020968,0.041889,0.02195,0.04251,0.036892,0.095862,0.11368,0.04542,0.056384,0.023993,0.048637,0.025488,0.028848,0.071361,0.052628,0.030164,0.14152,0.089518,0.072489,0.059315,0.04787,0.015479,0.016979,0.02229,0.030547,0.040098,0.063114,0.036919,0.049017,0.023226,0.049532,0.022831,0.022119,0.065435,0.13917,0.064721,0.025138,0.096207,0.062638,0.013485,0.01992
5.14,0.019713,0.014066,0.020852,0.020889,0.041821,0.021851,0.042513,0.036727,0.095973,0.11324,0.045411,0.05651,0.023937,0.048498,0.025372,0.028808,0.071249,0.052564,0.03007,0.14133,0.089556,0.072342,0.059274,0.047932,0.015487,0.016926,0.022126,0.030401,0.039973,0.062997,0.036614,0.048628,0.023112,0.049357,0.022895,0.022116,0.0653,0.13872,0.064841,0.025222,0.095668,0.062377,0.013423,0.019757
5.15,0.019622,0.013992,0.020733,0.02081,0.041754,0.021753,0.042516,0.03656,0.096062,0.11276,0.0454,0.056627,0.023882,0.048356,0.025256,0.028765,0.071142,0.052498,0.029969,0.14113,0.089582,0.072189,0.059229,0.04799,0.015494,0.01687,0.021964,0.030257,0.03984,0.06287,0.036313,0.048244,0.023,0.049167,0.022957,0.022113,0.065163,0.13826,0.064957,0.025307,0.095134,0.062108,0.013362,0.019594
5.16,0.019532,0.013918,0.020616,0.02073,0.041685,0.021655,0.042518,0.036391,0.096122,0.11225,0.045386,0.056734,0.023826,0.048214,0.025141,0.028718,0.071041,0.05243,0.029955,0.14093,0.089609,0.07204,0.059181,0.048045,0.015499,0.016812,0.021802,0.030113,0.039708,0.062733,0.036016,0.047866,0.022887,0.048963,0.023017,0.022109,0.065023,0.13779,0.065071,0.025391,0.094603,0.061835,0.013301,0.01943
5.17,0.019441,0.013844,0.020499,0.020649,0.041614,0.021557,0.042521,0.036221,0.09615,0.11169,0.045369,0.056831,0.023769,0.048066,0.025026,0.028671,0.070946,0.05236,0.029959,0.14073,0.089625,0.071881,0.059128,0.048098,0.015505,0.016752,0.021641,0.02997,0.039579,0.062587,0.035724,0.047495,0.022776,0.048746,0.023075,0.022104,0.064881,0.13733,0.065182,0.025474,0.094076,0.061561,0.01324,0.019267
5.18,0.019351,0.013771,0.020384,0.020568,0.041542,0.021459,0.042523,0.036052,0.096142,0.11109,0.045349,0.05692,0.023713,0.047915,0.024912,0.02862,0.070856,0.052288,0.029963,0.14052,0.089641,0.071715,0.059073,0.048149,0.015509,0.016689,0.02148,0.029827,0.039456,0.062432,0.035437,0.047131,0.022665,0.048518,0.023134,0.022099,0.064736,0.13686,0.06529,0.025556,0.093551,0.06128,0.013179,0.019104
5.19,0.019262,0.013699,0.020269,0.020487,0.04147,0.021361,0.042524,0.035882,0.096094,0.11046,0.045326,0.057,0.023656,0.047763,0.024798,0.028566,0.070771,0.052213,0.029966,0.14031,0.089647,0.071555,0.059014,0.048201,0.015512,0.016624,0.02132,0.029685,0.039327,0.062268,0.035156,0.046775,0.022555,0.048282,0.023193,0.022092,0.064589,0.13639,0.065395,0.025638,0.093028,0.060994,0.013119,0.01894
5.2,0.019172,0.013627,0.020154,0.020404,0.041396,0.021263,0.042527,0.035711,0.096002,0.10979,0.045299,0.057072,0.023598,0.047607,0.024685,0.028511,0.070691,0.052137,0.029969,0.1401,0.089653,0.071385,0.058952,0.048251,0.015514,0.016557,0.021161,0.029543,0.039203,0.062103,0.03488,0.046428,0.022445,0.048032,0.023249,0.022086,0.064439,0.13592,0.065497,0.025719,0.092509,0.060708,0.01306,0.018776
5.21,0.019083,0.013556,0.020041,0.020322,0.041321,0.021166,0.042528,0.035539,0.095864,0.10908,0.04527,0.057136,0.023541,0.047448,0.024572,0.028452,0.070615,0.052058,0.029971,0.13988,0.089649,0.071208,0.058887,0.048294,0.015516,0.016488,0.021002,0.029402,0.039071,0.061935,0.03461,0.046089,0.022336,0.047771,0.023304,0.022078,0.064288,0.13545,0.065596,0.025798,0.09199,0.060416,0.013,0.018612
5.22,0.018994,0.013485,0.019928,0.020239,0.041245,0.021068,0.042529,0.035366,0.095676,0.10834,0.045237,0.057193,0.023483,0.047288,0.02446,0.028391,0.070545,0.051977,0.029973,0.13965,0.089648,0.071037,0.058818,0.048331,0.015516,0.016418,0.020844,0.029262,0.038942,0.061758,0.034346,0.045759,0.022227,0.047497,0.023358,0.02207,0.064133,0.13497,0.065694,0.025878,0.091474,0.060118,0.012941,0.018449
5.23,0.018906,0.013415,0.019817,0.020155,0.041169,0.020971,0.04253,0.035191,0.095438,0.10757,0.045201,0.057241,0.023424,0.047124,0.024349,0.028328,0.070479,0.051893,0.029974,0.13942,0.089636,0.070858,0.058748,0.04836,0.015516,0.016345,0.020687,0.029122,0.038836,0.061573,0.034089,0.045439,0.022119,0.047211,0.023412,0.022062,0.063975,0.1345,0.065788,0.025956,0.09096,0.05982,0.012883,0.018338
5.24,0.018818,0.013345,0.019706,0.020072,0.041091,0.020873,0.042531,0.035015,0.095152,0.10678,0.045161,0.057282,0.023366,0.046959,0.024238,0.028261,0.070417,0.051808,0.029974,0.13919,0.089631,0.070676,0.058674,0.048382,0.015514,0.016271,0.020531,0.028983,0.038803,0.061378,0.033838,0.04513,0.022012,0.046914,0.023465,0.022053,0.063816,0.13402,0.06588,0.026032,0.090446,0.059518,0.012824,0.018256
5.25,0.01873,0.013275,0.019596,0.019989,0.041012,0.020776,0.04253,0.034841,0.094815,0.10595,0.045119,0.057315,0.023307,0.046792,0.024128,0.028194,0.07036,0.05172,0.029973,0.13895,0.089618,0.070496,0.058598,0.048396,0.015512,0.016195,0.020375,0.028845,0.038765,0.061175,0.033595,0.04483,0.021905,0.046843,0.023518,0.022043,0.063653,0.13354,0.065969,0.026108,0.089936,0.05921,0.012766,0.018173
5.26,0.018642,0.013207,0.019486,0.019904,0.040933,0.020679,0.042529,0.034666,0.094426,0.10511,0.045072,0.05734,0.023248,0.046623,0.024018,0.028124,0.070307,0.05163,0.029972,0.13871,0.089604,0.070312,0.058519,0.048402,0.015509,0.016118,0.020219,0.028708,0.038727,0.060964,0.033357,0.044542,0.0218,0.046782,0.023577,0.022032,0.063489,0.13306,0.066057,0.026183,0.089425,0.058902,0.012709,0.018108
